user_id,username,country,registration_date,total_deposited,total_withdrawn,vip_status
2449,User2449,PL,2022-11-24,4764.11,2880.78,VIP
2450,User2450,PL,2022-10-16,5169.5,2691.41,Gold
2451,User2451,SE,2023-08-28,5863.32,2741.68,VIP
2452,User2452,NO,2023-11-16,9034.32,4416.26,Gold
2453,User2453,IT,2024-01-05,6162.13,3302.85,Regular
2454,User2454,DK,2023-04-07,8822.25,3488.21,Silver
2455,User2455,UK,2023-09-17,5552.16,3693.49,Silver
2456,User2456,FR,2023-10-01,3096.93,1385.11,Silver
2457,User2457,NL,2023-11-24,2070.17,1903.82,Regular
2458,User2458,IT,2023-09-10,3974.63,3270.74,Regular
2459,User2459,DE,2022-08-20,5940.76,3401.23,Regular
2460,User2460,UK,2023-03-12,1184.06,744.13,VIP
2461,User2461,NO,2023-06-25,8062.54,4912.33,Silver
2462,User2462,IT,2023-08-28,9603.86,6614.35,Regular
2463,User2463,IT,2023-09-06,5780.56,4310.31,VIP
2464,User2464,NL,2023-08-17,2132.23,1491.24,Silver
2465,User2465,NO,2023-12-20,4700.81,1483.65,VIP
2466,User2466,SE,2022-09-24,1917.54,1393.66,Gold
2467,User2467,UK,2023-07-26,5184.75,4788.58,Regular
2468,User2468,NO,2023-12-08,2363.25,1995.74,Gold
2469,User2469,FR,2023-09-15,7945.91,3551.06,Regular
2470,User2470,PL,2023-12-09,8848.56,5471.15,Regular
2471,User2471,ES,2023-03-29,3989.56,1643.17,VIP
2472,User2472,UK,2023-11-18,9808.37,5432.11,Silver
2473,User2473,UK,2023-12-17,3002.03,1173.36,Silver
2474,User2474,NO,2023-02-06,7995.65,3188.94,VIP
2475,User2475,DK,2024-01-18,7494.84,6036.5,Silver
2476,User2476,SE,2022-11-30,3056.45,1682.77,VIP
2477,User2477,UK,2023-01-09,4739.14,2112.55,VIP
2478,User2478,SE,2023-03-11,4516.21,2933.41,Gold
2479,User2479,NL,2023-06-09,1877.2,855.53,Gold
2480,User2480,DE,2023-04-07,2119.39,777.02,VIP
2481,User2481,PL,2023-09-22,5621.17,4403.03,Gold
2482,User2482,ES,2023-01-17,5928.75,2109.94,Silver
2483,User2483,UK,2023-01-10,5057.65,1630.38,Silver
2484,User2484,DE,2022-09-02,6746.81,4373.66,Gold
2485,User2485,IT,2022-12-04,9358.56,3205.93,Regular
2486,User2486,ES,2023-07-06,8020.33,4094.58,Gold
2487,User2487,ES,2023-12-05,7639.25,3052.27,Gold
2488,User2488,NL,2023-10-22,7313.51,2610.14,VIP
2489,User2489,PL,2023-06-25,1355.73,661.89,Silver
2490,User2490,IT,2024-01-09,7613.2,2623.9,Silver
2491,User2491,UK,2023-02-02,6017.14,3180.88,Gold
2492,User2492,IT,2022-10-17,7731.49,5297.74,Gold
2493,User2493,DE,2023-06-08,380.73,146.72,Silver
2494,User2494,DE,2023-11-18,5201.91,1589.95,Silver
2495,User2495,UK,2023-01-25,714.26,266.43,VIP
2496,User2496,PL,2023-07-20,8225.61,7590.6,Gold
2497,User2497,NO,2023-05-03,8237.15,7473.78,VIP
2498,User2498,SE,2023-12-16,4824.32,2404.92,VIP
2499,User2499,NL,2023-01-11,6832.39,3839.89,Gold
2500,User2500,DE,2023-02-15,9280.33,3721.52,Regular
2501,User2501,NO,2023-08-05,4367.58,1617.27,Gold
2502,User2502,PL,2023-04-26,5484.41,3995.53,Silver
2503,User2503,DK,2023-08-22,6556.68,2467.24,Regular
2504,User2504,SE,2023-11-02,4797.35,2937.04,Regular
2505,User2505,IT,2023-11-26,5677.35,3001.06,Regular
2506,User2506,PL,2023-11-07,5123.87,3868.05,Regular
2507,User2507,ES,2023-12-05,5027.16,2132.45,Regular
2508,User2508,NL,2022-11-01,5134.51,4380.19,Regular
2509,User2509,FR,2023-10-09,3514.75,1968.21,Regular
2510,User2510,DK,2023-02-16,5839.48,2883.18,Regular
2511,User2511,NO,2022-12-15,5587.38,4562.87,Gold
2512,User2512,FR,2022-09-08,6118.91,3378.75,Regular
2513,User2513,IT,2023-02-13,2770.32,2433.06,VIP
2514,User2514,SE,2023-12-23,8092.56,2483.3,Silver
2515,User2515,DK,2023-10-21,6434.95,2853.45,VIP
2516,User2516,UK,2023-08-20,4878.83,2920.07,Silver
2517,User2517,PL,2023-11-25,9341.25,7171.05,Silver
2518,User2518,SE,2023-04-01,1677.76,955.15,Gold
2519,User2519,NL,2023-05-28,1195.78,772.82,Gold
2520,User2520,FR,2023-02-10,4266.64,2776.26,Regular
2521,User2521,FR,2022-09-11,1895.83,1253.68,Gold
2522,User2522,PL,2022-10-16,5094.49,4808.18,Silver
2523,User2523,NO,2023-04-27,2222.83,1369.34,VIP
2524,User2524,DK,2022-09-19,9550.16,8990.76,Silver
2525,User2525,NO,2023-01-29,6805.61,5740.07,Gold
2526,User2526,PL,2023-04-19,676.62,221.5,VIP
2527,User2527,ES,2023-12-21,9253.18,7443.45,Regular
2528,User2528,UK,2023-04-13,3271.76,2884.8,Gold
2529,User2529,IT,2022-09-22,3489.56,1881.34,VIP
2530,User2530,DK,2022-11-02,5249.52,4101.66,VIP
2531,User2531,FR,2023-06-09,7895.28,4394.77,Silver
2532,User2532,SE,2023-12-17,6730.13,3026.17,VIP
2533,User2533,FR,2023-02-02,2101.45,1227.39,VIP
2534,User2534,ES,2022-09-19,982.38,743.32,Gold
2535,User2535,SE,2023-06-03,7192.06,2776.5,Gold
2536,User2536,DE,2023-02-03,2981.91,1897.57,Silver
2537,User2537,NL,2022-11-02,5772.83,5009.42,Regular
2538,User2538,PL,2023-09-22,2435.52,1211.5,VIP
2539,User2539,DE,2022-10-28,9517.59,6440.34,Regular
2540,User2540,IT,2023-12-17,8995.3,7584.65,Gold
2541,User2541,IT,2023-09-01,8885.74,3996.6,Silver
2542,User2542,SE,2023-09-21,3366.02,2724.54,VIP
2543,User2543,NL,2023-08-17,240.26,191.73,Regular
2544,User2544,FR,2023-06-10,113.41,66.31,Gold
2545,User2545,UK,2022-10-21,121.26,92.48,VIP
2546,User2546,DK,2023-03-19,7117.17,6255.16,Regular
2547,User2547,DE,2023-07-10,6970.62,6334.99,Regular
2548,User2548,SE,2023-01-13,7761.61,5926.22,Silver
2549,User2549,NO,2024-01-10,984.91,436.84,VIP
2550,User2550,PL,2023-12-04,7977.36,7435.41,Silver
2551,User2551,ES,2023-03-31,1227.42,903.81,Gold
2552,User2552,DE,2023-01-20,5783.81,3180.33,Regular
2553,User2553,ES,2022-08-19,3924.82,2877.48,Gold
2554,User2554,PL,2022-10-21,7939.69,6143.62,VIP
2555,User2555,NO,2022-09-23,803.34,241.78,Silver
2556,User2556,NO,2023-01-29,6033.58,2855.2,VIP
2557,User2557,DE,2023-04-01,8144.09,4455.2,Regular
2558,User2558,DK,2023-08-18,4233.79,3002.14,Silver
2559,User2559,NL,2022-12-02,9449.27,8928.43,Gold
2560,User2560,FR,2023-07-04,7498.86,4219.72,Regular
2561,User2561,DK,2022-12-05,3219.07,1267.6,VIP
2562,User2562,NL,2022-11-17,1116.83,977.16,Gold
2563,User2563,PL,2023-12-16,7513.69,6881.74,Regular
2564,User2564,DE,2022-12-29,4049.06,2467.76,Regular
2565,User2565,SE,2022-08-27,6631.3,3753.36,Silver
2566,User2566,NO,2022-10-28,8920.09,4443.56,VIP
2567,User2567,SE,2023-03-15,8496.79,5572.62,Regular
2568,User2568,FR,2023-01-24,2269.77,713.4,VIP
2569,User2569,FR,2024-01-12,6107.3,4152.03,Silver
2570,User2570,IT,2023-10-29,7268.03,4039.69,Regular
2571,User2571,DK,2024-01-21,7960.16,5269.39,Silver
2572,User2572,ES,2023-12-07,4644.29,2485.91,Gold
2573,User2573,PL,2023-01-23,8153.76,2727.04,Gold
2574,User2574,FR,2023-11-15,8682.33,6094.57,Silver
2575,User2575,DK,2023-03-24,8907.23,3109.67,Regular
2576,User2576,IT,2024-01-05,9804.59,4491.75,Silver
2577,User2577,NL,2022-11-01,2079.39,793.45,VIP
2578,User2578,ES,2023-02-02,5729.79,4205.38,Silver
2579,User2579,FR,2022-08-22,730.14,433.85,Gold
2580,User2580,ES,2023-04-08,6629.43,3954.21,VIP
2581,User2581,DK,2023-09-26,3455.52,1541.43,Regular
2582,User2582,ES,2022-11-10,6343.33,5568.28,Silver
2583,User2583,SE,2022-09-21,4148.64,1502.85,VIP
2584,User2584,NO,2023-03-02,1358.87,940.62,Silver
2585,User2585,DE,2023-09-10,6860.15,5712.9,Regular
2586,User2586,UK,2022-09-28,9198.85,5441.87,Gold
2587,User2587,FR,2023-11-06,7338.28,4764.45,Regular
2588,User2588,FR,2023-04-01,7354.01,6010.01,Gold
2589,User2589,FR,2023-12-04,1154.75,678.39,Gold
2590,User2590,PL,2023-03-13,9516.1,3507.69,Silver
2591,User2591,FR,2023-04-18,3505.84,2872.76,Gold
2592,User2592,PL,2023-01-15,2672.52,1588.45,Regular
2593,User2593,UK,2023-09-11,840.09,593.34,Silver
2594,User2594,SE,2023-09-20,5399.41,4899.21,Regular
2595,User2595,PL,2023-01-22,2104.03,1452.05,Gold
2596,User2596,ES,2022-09-12,7766.26,6906.15,Silver
2597,User2597,PL,2022-12-22,5021.86,1790.03,Silver
2598,User2598,NO,2024-01-11,1238.03,477.3,Silver
2599,User2599,DK,2022-11-17,4381.85,1792.24,Regular
2600,User2600,SE,2022-09-13,6169.47,2005.37,Silver
2601,User2601,ES,2024-01-20,5685.71,4277.63,Gold
2602,User2602,FR,2023-02-01,446.75,156.02,Regular
2603,User2603,DE,2023-12-06,8191.98,2592.18,Silver
2604,User2604,NO,2023-04-12,6219.83,5842.33,VIP
2605,User2605,IT,2022-10-17,7435.3,3999.88,Regular
2606,User2606,ES,2023-05-07,4965.84,2532.65,Gold
2607,User2607,DK,2022-11-23,3994.25,2976.31,Regular
2608,User2608,FR,2022-09-28,3429.19,1312.5,Silver
2609,User2609,DE,2024-01-27,7298.72,6532.2,Gold
2610,User2610,PL,2022-10-01,7194.56,6318.49,Silver
2611,User2611,DK,2023-11-05,3548.51,1856.5,VIP
2612,User2612,DK,2023-01-27,5036.15,4055.88,Silver
2613,User2613,DE,2023-11-23,9378.01,5231.81,Silver
2614,User2614,PL,2024-01-18,8248.11,5748.58,VIP
2615,User2615,UK,2023-09-24,6286.69,3404.95,Regular
2616,User2616,IT,2023-03-21,2264.74,1099.92,Gold
2617,User2617,FR,2023-12-01,1379.99,886.53,Gold
2618,User2618,UK,2023-12-05,3527.76,2237.99,Gold
2619,User2619,DK,2024-01-18,8533.45,7299.16,Gold
2620,User2620,NL,2022-10-19,6456.84,4059.47,VIP
2621,User2621,ES,2023-08-25,1978.51,1443.04,Gold
2622,User2622,SE,2024-01-25,7831.48,3001.67,Regular
2623,User2623,DE,2023-09-19,6941.03,4342.8,Gold
2624,User2624,NL,2023-04-09,7911.06,3485.36,Gold
2625,User2625,SE,2023-09-24,6597.28,5037.98,VIP
2626,User2626,DE,2023-10-31,9569.93,8558.73,VIP
2627,User2627,UK,2023-12-05,1823.62,1544.77,Silver
2628,User2628,DK,2022-08-28,9957.25,3557.77,Gold
2629,User2629,NO,2023-07-11,8460.47,5399.99,VIP
2630,User2630,SE,2022-11-21,8775.5,3270.86,Regular
2631,User2631,IT,2023-09-20,6489.13,4736.13,Gold
2632,User2632,NO,2023-10-25,577.46,219.2,Silver
2633,User2633,DE,2023-12-08,4787.34,2681.43,Silver
2634,User2634,NL,2023-08-23,5914.91,2411.44,Gold
2635,User2635,PL,2023-03-24,4056.24,3803.92,Gold
2636,User2636,IT,2023-01-12,871.74,470.45,Silver
2637,User2637,IT,2023-08-06,6222.04,4742.02,Silver
2638,User2638,FR,2023-06-22,389.97,330.4,VIP
2639,User2639,DK,2023-01-07,9916.74,3787.68,VIP
2640,User2640,IT,2023-11-25,7010.5,4107.61,Regular
2641,User2641,NO,2023-04-08,8174.12,4574.85,Gold
2642,User2642,SE,2022-10-08,3568.11,2735.83,VIP
2643,User2643,SE,2023-11-06,1305.03,1191.1,Gold
2644,User2644,ES,2022-10-14,3337.85,1517.38,Gold
2645,User2645,NL,2023-11-15,3408.42,2731.36,VIP
2646,User2646,SE,2023-10-25,1878.71,1713.75,VIP
2647,User2647,NL,2024-01-10,3802.44,1585.41,Regular
2648,User2648,SE,2023-09-09,7850.42,4436.56,VIP
2649,User2649,ES,2022-09-22,2515.04,803.16,Regular
2650,User2650,DK,2023-12-14,3914.66,1892.07,Silver
2651,User2651,DK,2023-05-20,2785.86,1565.82,VIP
2652,User2652,DK,2023-11-07,6339.64,3125.2,Silver
2653,User2653,ES,2023-05-10,2783.44,2439.11,Gold
2654,User2654,SE,2023-07-19,6385.68,5817.57,VIP
2655,User2655,SE,2023-11-19,2371.94,976.58,Gold
2656,User2656,SE,2023-04-28,4577.4,2690.67,Gold
2657,User2657,NL,2023-03-05,6598.9,2006.76,Silver
2658,User2658,DK,2022-11-25,3453.4,1077.53,Silver
2659,User2659,NO,2023-10-29,6240.43,2968.96,Regular
2660,User2660,UK,2023-12-22,3463.07,3263.16,VIP
2661,User2661,DK,2023-09-19,1573.57,1270.37,Regular
2662,User2662,NO,2022-09-04,9350.66,8674.29,Silver
2663,User2663,PL,2023-06-13,7213.32,2765.83,Gold
2664,User2664,NO,2023-11-10,9486.48,5944.01,Silver
2665,User2665,NL,2023-10-06,8756.05,4047.64,Regular
2666,User2666,NL,2023-08-08,1794.45,642.17,VIP
2667,User2667,PL,2022-10-23,7502.12,2594.33,Regular
2668,User2668,NO,2022-12-05,3996.32,2980.11,Regular
2669,User2669,DE,2022-08-14,3247.72,2641.28,Silver
2670,User2670,SE,2023-05-20,3146.52,2538.18,Regular
2671,User2671,DE,2024-02-02,6693.37,6085.27,Regular
2672,User2672,ES,2024-01-21,6257.37,2867.94,Regular
2673,User2673,PL,2023-10-05,8865.14,5529.0,Gold
2674,User2674,PL,2023-03-21,677.0,586.05,Silver
2675,User2675,PL,2023-07-04,9919.56,9273.82,Silver
2676,User2676,FR,2024-01-30,6790.81,6116.26,Regular
2677,User2677,IT,2023-04-11,6159.52,2343.2,Gold
2678,User2678,UK,2024-01-16,680.6,296.54,VIP
2679,User2679,FR,2022-08-25,3555.02,1381.59,Regular
2680,User2680,UK,2023-03-01,4624.87,1828.88,Regular
2681,User2681,NL,2023-12-11,5706.13,3961.63,Gold
2682,User2682,PL,2022-11-27,5845.57,4855.37,Silver
2683,User2683,DE,2022-11-01,1114.69,521.31,Silver
2684,User2684,DE,2023-12-08,2616.22,1005.85,Regular
2685,User2685,PL,2022-12-18,150.08,72.48,Regular
2686,User2686,FR,2022-09-15,2909.36,2328.22,Regular
2687,User2687,SE,2023-09-30,6887.93,6250.81,Regular
2688,User2688,UK,2023-10-29,5267.75,4806.91,Regular
2689,User2689,SE,2023-10-08,8592.04,6917.19,Silver
2690,User2690,ES,2022-09-19,6492.8,4011.19,VIP
2691,User2691,DK,2023-04-25,1528.25,978.09,Silver
2692,User2692,IT,2022-10-04,9731.12,3398.06,VIP
2693,User2693,UK,2023-07-27,4417.62,3266.25,Regular
2694,User2694,ES,2023-06-12,1774.95,1306.83,Gold
2695,User2695,FR,2023-07-07,9231.25,7875.23,VIP
2696,User2696,NO,2023-03-09,9839.31,5250.0,Gold
2697,User2697,IT,2022-08-26,5572.03,4314.32,Silver
2698,User2698,NL,2023-03-04,8653.83,6466.71,VIP
2699,User2699,DK,2023-01-14,7648.76,5010.84,Regular
2700,User2700,DK,2022-10-22,1654.54,1217.99,Gold
2701,User2701,IT,2023-02-08,4582.32,4224.14,VIP
2702,User2702,SE,2023-05-01,1451.25,702.79,VIP
2703,User2703,PL,2022-09-22,5980.62,4916.75,Gold
2704,User2704,UK,2022-09-22,7710.17,5069.5,Regular
2705,User2705,IT,2023-06-20,2387.39,1614.6,Silver
2706,User2706,DE,2022-08-15,1501.7,620.92,Silver
2707,User2707,SE,2023-05-06,9928.72,5911.26,VIP
2708,User2708,DE,2022-11-20,3664.76,2645.42,VIP
2709,User2709,IT,2023-03-09,3218.04,2004.8,Regular
2710,User2710,NL,2023-03-07,8158.54,7623.91,VIP
2711,User2711,PL,2023-08-06,5802.88,5420.99,Gold
2712,User2712,DE,2022-08-17,1165.02,1073.2,Gold
2713,User2713,NL,2023-05-08,5888.78,4952.7,Gold
2714,User2714,UK,2022-10-17,7319.66,5001.55,Silver
2715,User2715,FR,2023-10-31,3438.87,1461.95,Gold
2716,User2716,FR,2024-01-14,5642.23,2526.97,VIP
2717,User2717,ES,2023-03-08,4580.56,2756.86,Silver
2718,User2718,ES,2024-02-03,5744.83,3125.88,Gold
2719,User2719,SE,2023-03-27,6254.29,3632.06,Regular
2720,User2720,UK,2023-05-27,2848.27,869.18,VIP
2721,User2721,SE,2022-10-18,3249.04,2796.76,Regular
2722,User2722,DK,2023-07-22,369.31,122.03,VIP
2723,User2723,SE,2023-10-09,7909.9,4739.46,Gold
2724,User2724,NO,2023-05-06,7593.91,2677.04,Gold
2725,User2725,ES,2022-09-05,1379.32,1167.53,Regular
2726,User2726,IT,2024-01-17,9029.55,4664.13,VIP
2727,User2727,NO,2023-10-22,1781.03,1519.54,Gold
2728,User2728,NO,2022-09-23,9857.33,7165.41,Gold
2729,User2729,IT,2024-02-02,6051.77,2806.89,VIP
2730,User2730,FR,2023-01-07,1620.79,968.67,VIP
2731,User2731,DK,2022-08-28,3441.91,1511.16,VIP
2732,User2732,DE,2023-02-03,4822.53,4203.25,VIP
2733,User2733,FR,2023-01-29,369.97,194.64,Silver
2734,User2734,ES,2023-03-05,5239.48,3221.28,Silver
2735,User2735,DK,2023-06-28,5134.89,1865.65,VIP
2736,User2736,DK,2023-09-18,393.98,216.79,Silver
2737,User2737,NO,2023-10-10,7723.13,6836.62,Silver
2738,User2738,DK,2023-08-21,5483.01,2260.34,Regular
2739,User2739,SE,2023-01-17,3172.7,2664.7,VIP
2740,User2740,DK,2023-09-12,8227.55,4422.91,VIP
2741,User2741,UK,2023-09-08,4303.45,3424.09,Silver
2742,User2742,NL,2022-08-16,4308.74,2282.35,VIP
2743,User2743,NO,2023-07-09,7424.73,6598.92,VIP
2744,User2744,FR,2022-09-22,9587.88,4185.32,Regular
2745,User2745,PL,2024-01-31,7841.63,3954.4,Regular
2746,User2746,FR,2023-07-11,8407.93,3842.64,Regular
2747,User2747,UK,2023-03-27,4999.43,3451.23,VIP
2748,User2748,DK,2022-11-13,2499.49,1700.98,Silver
2749,User2749,FR,2023-02-03,9009.66,8305.83,Gold
2750,User2750,IT,2023-02-02,2014.01,734.83,Gold
2751,User2751,PL,2023-09-13,4986.95,1938.94,VIP
2752,User2752,DK,2023-07-30,3514.33,2034.78,Regular
2753,User2753,DE,2023-09-22,4455.39,1543.46,Silver
2754,User2754,UK,2023-01-13,3842.42,2231.43,Silver
2755,User2755,SE,2022-09-08,8230.53,6320.55,Regular
2756,User2756,DE,2023-01-06,9892.93,8478.43,VIP
2757,User2757,DK,2023-10-18,5203.72,4628.87,Regular
2758,User2758,DK,2023-03-17,1968.37,1822.87,VIP
2759,User2759,FR,2022-09-21,9887.88,6368.34,Gold
2760,User2760,FR,2023-07-16,490.98,236.28,VIP
2761,User2761,NL,2023-01-22,9197.0,8456.91,Gold
2762,User2762,ES,2023-07-17,2951.64,2166.43,Gold
2763,User2763,DK,2023-07-25,7580.11,2557.22,Gold
2764,User2764,DK,2022-08-21,9847.52,4165.7,Gold
2765,User2765,FR,2023-10-13,1277.33,1090.71,Gold
2766,User2766,ES,2023-04-05,1889.29,1628.52,Regular
2767,User2767,ES,2023-11-30,5023.23,4707.14,Silver
2768,User2768,ES,2023-05-15,3953.87,3207.51,VIP
2769,User2769,FR,2023-10-24,8547.39,7241.21,Gold
2770,User2770,NO,2023-01-17,6091.41,2093.44,Regular
2771,User2771,IT,2023-02-05,9160.65,8625.42,Gold
2772,User2772,NO,2023-06-12,553.49,304.05,Gold
2773,User2773,FR,2022-12-12,7102.52,5414.76,Regular
2774,User2774,UK,2023-10-31,1004.63,792.25,VIP
2775,User2775,ES,2023-04-10,8746.13,7917.75,Regular
2776,User2776,IT,2022-08-31,5612.37,3824.11,VIP
2777,User2777,NL,2024-01-25,5379.12,3007.67,Silver
2778,User2778,SE,2022-11-23,7015.88,5496.89,VIP
2779,User2779,UK,2023-07-09,9083.11,4694.31,Regular
2780,User2780,IT,2023-05-30,7074.14,5998.59,Gold
2781,User2781,ES,2023-01-19,5819.73,4941.56,Silver
2782,User2782,DK,2023-03-04,2179.82,1263.62,Silver
2783,User2783,UK,2023-01-24,6208.34,2574.58,VIP
2784,User2784,SE,2023-09-04,3801.32,3167.77,VIP
2785,User2785,DE,2023-12-07,3097.0,2158.3,Silver
2786,User2786,SE,2023-04-08,3723.76,1162.89,Gold
2787,User2787,FR,2023-12-03,9685.2,6499.26,Silver
2788,User2788,ES,2023-05-27,6117.64,2678.71,Gold
2789,User2789,SE,2023-09-20,5312.13,2162.12,VIP
2790,User2790,UK,2023-09-30,698.56,514.08,VIP
2791,User2791,DK,2023-09-03,2720.91,881.97,Gold
2792,User2792,NO,2023-10-17,6716.23,5198.27,Regular
2793,User2793,IT,2023-02-25,5394.35,2631.59,Silver
2794,User2794,SE,2023-04-03,7017.51,6155.05,Gold
2795,User2795,NO,2023-04-28,452.84,389.53,Silver
2796,User2796,IT,2022-11-20,4163.34,2106.57,VIP
2797,User2797,FR,2022-09-05,1184.68,665.28,VIP
2798,User2798,ES,2023-11-03,5357.38,3852.09,Silver
2799,User2799,UK,2024-01-24,7600.68,4058.38,Regular
2800,User2800,IT,2023-06-08,2633.96,1980.07,VIP
2801,User2801,NL,2023-01-25,107.46,72.91,Gold
2802,User2802,PL,2023-12-02,7870.95,5978.8,Regular
2803,User2803,DE,2023-08-25,3520.01,3158.45,Regular
2804,User2804,PL,2023-10-13,2536.17,842.06,VIP
2805,User2805,UK,2022-08-16,2447.7,1196.32,Regular
2806,User2806,IT,2023-03-07,5275.95,2525.91,VIP
2807,User2807,ES,2022-09-17,3683.99,1777.76,Regular
2808,User2808,NL,2022-09-25,2513.23,1859.27,Silver
2809,User2809,DK,2023-10-12,7240.42,4661.3,Gold
2810,User2810,SE,2024-01-18,8141.88,6120.84,Gold
2811,User2811,IT,2023-04-06,9832.14,7672.19,Gold
2812,User2812,DE,2023-05-02,5861.63,3089.33,Gold
2813,User2813,UK,2023-05-20,4614.43,4321.92,Regular
2814,User2814,SE,2023-02-09,5451.24,5106.75,Regular
2815,User2815,PL,2023-09-10,4909.51,3809.33,Regular
2816,User2816,IT,2023-04-24,8213.41,5130.24,Regular
2817,User2817,PL,2023-12-17,5320.22,3444.34,Regular
2818,User2818,SE,2022-11-19,3902.19,2312.31,Gold
2819,User2819,NO,2023-08-05,9234.86,3375.5,Silver
2820,User2820,PL,2023-04-19,2807.7,2658.28,Silver
2821,User2821,FR,2023-01-07,873.35,299.4,Regular
2822,User2822,FR,2023-03-16,1158.78,637.46,Regular
2823,User2823,FR,2023-01-15,3942.73,2323.58,Gold
2824,User2824,UK,2023-06-09,5794.78,2495.88,Regular
2825,User2825,FR,2023-07-19,2557.54,2359.9,Gold
2826,User2826,UK,2023-11-29,2323.63,1083.26,Gold
2827,User2827,DE,2023-08-07,3393.86,2732.35,Regular
2828,User2828,NL,2023-08-21,2293.9,1929.13,Regular
2829,User2829,NL,2023-02-08,8274.57,6344.69,Gold
2830,User2830,FR,2023-02-23,9606.72,4207.67,VIP
2831,User2831,DK,2023-04-04,9132.51,2841.03,Silver
2832,User2832,DK,2023-02-02,4761.25,2640.03,Regular
2833,User2833,IT,2023-10-20,7843.06,2384.54,VIP
2834,User2834,FR,2023-07-10,6577.03,3034.8,Gold
2835,User2835,ES,2022-12-21,2489.03,1149.54,VIP
2836,User2836,SE,2023-07-18,8126.48,6181.08,Silver
2837,User2837,SE,2023-02-15,170.6,95.59,VIP
2838,User2838,PL,2023-04-18,407.9,308.32,Silver
2839,User2839,NL,2023-08-30,5936.94,3510.22,Gold
2840,User2840,UK,2022-10-27,8279.93,3113.82,Silver
2841,User2841,NL,2023-08-31,8293.58,3706.48,Gold
2842,User2842,SE,2022-08-24,857.0,779.01,Silver
2843,User2843,ES,2023-03-14,6808.79,3396.86,Silver
2844,User2844,IT,2023-07-02,7408.91,6051.89,Regular
2845,User2845,FR,2023-06-06,877.67,830.05,Regular
2846,User2846,UK,2023-03-22,4901.75,2999.37,Regular
2847,User2847,DE,2022-12-22,9684.46,5466.87,Silver
2848,User2848,ES,2022-12-25,8267.75,2670.44,Regular
2849,User2849,PL,2022-08-24,4661.33,3868.08,VIP
2850,User2850,UK,2023-05-13,9740.28,3403.88,Regular
2851,User2851,ES,2023-01-06,5648.76,5079.35,Gold
2852,User2852,NL,2023-10-20,7998.06,4763.4,VIP
2853,User2853,IT,2023-09-25,2479.28,824.96,Regular
2854,User2854,PL,2023-08-27,5006.28,3860.52,Silver
2855,User2855,FR,2022-09-18,7625.87,2492.19,VIP
2856,User2856,ES,2023-02-20,1990.91,1354.85,Silver
2857,User2857,IT,2023-07-24,1907.15,1285.97,Regular
2858,User2858,NO,2023-07-06,2149.48,1258.93,Regular
2859,User2859,PL,2023-09-07,1026.93,634.86,Gold
2860,User2860,DE,2022-12-31,3417.05,1679.8,Regular
2861,User2861,ES,2023-06-13,4952.48,1933.39,Gold
2862,User2862,IT,2023-11-14,4391.02,2627.65,Silver
2863,User2863,SE,2023-02-02,1806.76,899.99,Silver
2864,User2864,UK,2024-01-21,7768.63,6387.17,Silver
2865,User2865,DK,2023-05-04,4991.54,2037.35,VIP
2866,User2866,PL,2022-11-02,8847.01,3885.88,Silver
2867,User2867,FR,2023-08-11,898.89,331.23,Regular
2868,User2868,UK,2023-05-29,8283.55,7190.13,Regular
2869,User2869,SE,2022-12-24,5817.78,4142.0,Regular
2870,User2870,FR,2023-04-16,5179.7,2217.11,Regular
2871,User2871,DE,2023-05-20,8477.66,2881.71,Silver
2872,User2872,DE,2022-11-08,4840.8,2783.49,VIP
2873,User2873,ES,2024-01-26,4934.55,3669.91,Gold
2874,User2874,DE,2022-12-22,9436.35,5689.65,Regular
2875,User2875,DK,2022-11-04,4154.69,1669.76,VIP
2876,User2876,PL,2023-05-15,3205.78,2570.04,Regular
2877,User2877,SE,2024-01-02,1471.53,498.96,Regular
2878,User2878,DK,2023-01-07,8088.72,2930.56,Gold
2879,User2879,DE,2022-08-15,1704.83,1001.54,Silver
2880,User2880,IT,2022-12-15,8764.31,6860.47,Gold
2881,User2881,SE,2022-12-21,9346.54,4160.34,VIP
2882,User2882,IT,2023-07-19,7915.27,3440.76,Silver
2883,User2883,DE,2023-07-18,3397.28,3197.94,Silver
2884,User2884,FR,2023-02-10,7175.05,6417.59,VIP
2885,User2885,IT,2023-11-16,4570.3,2640.57,Regular
2886,User2886,DK,2022-09-02,8093.4,3956.66,Regular
2887,User2887,SE,2023-01-09,690.42,276.28,Gold
2888,User2888,ES,2022-11-15,2396.56,1003.06,Regular
2889,User2889,IT,2023-10-05,1592.08,1388.78,Regular
2890,User2890,SE,2022-09-27,4783.35,1946.5,Regular
2891,User2891,DK,2022-12-12,1660.17,641.82,Gold
2892,User2892,PL,2023-12-23,6332.81,3674.11,Silver
2893,User2893,FR,2023-11-21,5102.08,4669.77,VIP
2894,User2894,ES,2022-09-17,9157.76,3364.64,Silver
2895,User2895,IT,2023-02-21,2342.71,1799.85,Silver
2896,User2896,NL,2023-06-19,5856.52,4460.8,Silver
2897,User2897,NO,2023-11-21,3295.63,1430.74,Regular
2898,User2898,SE,2023-01-25,4710.85,4174.55,Silver
2899,User2899,UK,2023-06-24,5298.0,3624.07,VIP
2900,User2900,SE,2023-12-20,9254.23,7185.37,Regular
2901,User2901,SE,2023-05-27,2794.78,1785.95,Silver
