user_id,username,country,vip_status,registration_date,total_deposited,total_withdrawn,lifetime_bets,lifetime_staked,lifetime_won,lifetime_GGR
2223,User2223,IT,VIP,2022-09-17,8954.82,4883.25,19,4504.3,5550.29,-1045.99
2224,User2224,NO,VIP,2022-09-15,5852.04,4964.33,46,12851.8,12278.9,572.9
2225,User2225,NO,Gold,2023-04-07,355.22,184.86,19,4022.97,5237.32,-1214.35
2226,User2226,NL,Regular,2022-09-15,3157.69,1256.64,7,1778.68,2192.19,-413.51
2227,User2227,PL,Gold,2023-10-06,7007.79,2325.53,11,2976.3,3110.53,-134.23
2228,User2228,NL,Silver,2023-07-13,7618.02,6521.03,5,1643.79,2923.25,-1279.46
2229,User2229,SE,Gold,2023-11-08,6219.45,5645.15,21,5799.43,8803.64,-3004.21
2230,User2230,DK,Gold,2023-03-08,6529.91,6055.65,9,2357.8,1879.14,478.66
2231,User2231,NL,Silver,2023-12-05,3513.07,1084.43,4,798.14,773.96,24.18
2232,User2232,UK,Regular,2022-12-23,6762.92,5190.62,36,9450.35,11898.22,-2447.87
2233,User2233,FR,Gold,2023-10-01,755.33,263.24,12,3225.19,5641.03,-2415.84
2234,User2234,FR,Gold,2023-06-28,9473.06,6270.16,7,1947.1,1324.0,623.1
2235,User2235,PL,Gold,2023-03-31,1073.06,711.53,37,8826.76,10993.3,-2166.54
2236,User2236,PL,Regular,2022-10-02,2714.08,2074.49,44,12294.53,12633.68,-339.15
2237,User2237,ES,Gold,2022-08-13,7807.17,6500.14,44,12682.1,14075.68,-1393.58
2238,User2238,ES,Silver,2023-09-28,5146.55,2722.56,8,1453.71,1760.1,-306.39
2239,User2239,SE,Regular,2022-12-24,4683.02,3444.35,20,4819.79,5431.76,-611.97
2240,User2240,IT,VIP,2023-02-12,2909.54,911.96,9,2168.05,2618.54,-450.49
2241,User2241,DE,VIP,2023-06-23,2988.91,1527.34,2,250.46,812.74,-562.28
2242,User2242,IT,VIP,2022-08-16,1483.52,1063.91,8,1895.36,4142.32,-2246.96
2243,User2243,DE,VIP,2023-08-30,8615.05,2679.6,4,590.88,171.81,419.07
2244,User2244,UK,Regular,2023-12-12,7429.45,5787.2,22,5690.32,6996.15,-1305.83
2245,User2245,IT,VIP,2023-02-01,8204.73,5388.72,13,3240.01,6502.89,-3262.88
2246,User2246,DE,VIP,2022-11-19,6795.94,3782.78,4,766.69,274.77,491.92
2247,User2247,ES,VIP,2022-09-05,8354.32,6747.59,1,11.84,19.06,-7.22
2248,User2248,IT,Silver,2023-12-29,8983.25,4518.28,2,483.85,0.0,483.85
2249,User2249,NL,Regular,2023-11-01,160.58,109.86,27,6213.69,8085.79,-1872.1
2250,User2250,DE,Gold,2023-09-23,5185.59,2760.35,6,1758.21,658.51,1099.7
2251,User2251,SE,Gold,2023-03-28,4746.25,1867.14,15,4379.85,4368.72,11.13
2252,User2252,IT,VIP,2023-10-11,9354.41,3950.48,47,11983.48,17679.49,-5696.01
2253,User2253,DK,VIP,2022-12-19,4017.66,1625.04,23,6212.1,5414.15,797.95
2254,User2254,SE,Regular,2023-01-16,6221.45,5708.65,39,9472.69,12395.45,-2922.76
2255,User2255,UK,Silver,2022-09-24,2626.6,2479.76,26,7837.95,7736.04,101.91
2256,User2256,SE,VIP,2023-03-03,6655.47,4489.19,24,5579.7,5954.69,-374.99
2257,User2257,DK,Gold,2023-01-05,7033.42,5244.83,28,6799.17,4524.01,2275.16
2258,User2258,NO,Gold,2023-12-21,1992.02,1479.85,37,10692.1,9643.5,1048.6
2259,User2259,IT,Silver,2023-12-20,7900.91,5941.01,27,6940.53,9010.43,-2069.9
2260,User2260,NO,Gold,2023-08-12,7373.54,2321.39,46,10934.75,14106.49,-3171.74
2261,User2261,ES,Silver,2023-07-19,6556.44,4212.75,38,9915.57,18009.54,-8093.97
2262,User2262,IT,Gold,2023-06-06,8961.34,8179.59,44,11239.01,18982.83,-7743.82
2263,User2263,NO,Gold,2023-09-17,3518.81,1458.67,15,2770.1,4267.9,-1497.8
2264,User2264,UK,Silver,2023-06-26,9070.87,6560.73,39,9349.64,11036.68,-1687.04
2265,User2265,FR,VIP,2023-01-26,1324.35,1223.96,22,5705.26,6949.8,-1244.54
2266,User2266,NL,Silver,2022-08-26,3057.4,2315.92,2,841.0,705.08,135.92
2267,User2267,NL,VIP,2023-02-25,1364.61,1063.2,33,8524.4,10022.52,-1498.12
2268,User2268,IT,Gold,2023-10-04,7393.1,4229.4,45,11569.9,19269.04,-7699.14
2269,User2269,NL,Silver,2023-09-05,6900.93,4886.38,9,1752.91,1972.53,-219.62
2270,User2270,SE,Silver,2023-07-13,852.79,516.91,37,8538.29,12489.69,-3951.4
2271,User2271,FR,Silver,2024-01-26,2116.98,710.15,4,1026.45,2278.93,-1252.48
2272,User2272,SE,VIP,2023-09-14,3860.42,2677.45,8,1330.39,728.01,602.38
2273,User2273,SE,Gold,2022-09-02,1561.67,943.7,15,4356.15,5379.5,-1023.35
2274,User2274,FR,Gold,2023-10-07,2360.84,947.47,45,11931.58,14035.08,-2103.5
2275,User2275,NL,VIP,2023-03-29,4335.12,2667.1,13,2907.92,4525.68,-1617.76
2276,User2276,SE,Silver,2022-12-04,2092.04,1597.54,49,12279.94,23003.44,-10723.5
2277,User2277,PL,Gold,2023-12-28,3791.55,1324.77,29,6742.88,8118.76,-1375.88
2278,User2278,DK,Regular,2023-01-20,6411.42,3275.35,28,5742.24,8965.16,-3222.92
2279,User2279,IT,Regular,2023-08-12,2930.41,1571.01,42,11594.29,13107.05,-1512.76
2280,User2280,SE,VIP,2023-12-18,9374.43,3459.37,36,9606.15,16169.11,-6562.96
2281,User2281,DK,Gold,2023-06-07,7464.03,4661.01,33,7500.28,7675.0,-174.72
2282,User2282,FR,Gold,2023-10-31,9973.92,4962.12,16,3747.1,4412.49,-665.39
2283,User2283,NL,Gold,2023-08-15,6304.93,4297.46,11,2691.45,2752.22,-60.77
2284,User2284,DK,Regular,2023-09-28,4915.02,3534.8,14,3269.09,4764.19,-1495.1
2285,User2285,NO,Regular,2023-07-12,3147.62,1482.25,17,5447.21,4673.46,773.75
2286,User2286,DK,Regular,2023-05-07,3091.47,1579.22,16,3256.38,2629.89,626.49
2287,User2287,DE,Silver,2022-08-19,8025.52,5937.52,40,9178.09,6558.89,2619.2
2288,User2288,UK,Regular,2022-11-18,9719.14,4768.49,50,13608.2,16032.31,-2424.11
2289,User2289,SE,Gold,2023-11-27,7308.64,2327.33,11,2767.3,5088.03,-2320.73
2290,User2290,FR,Silver,2023-03-05,2613.34,1619.77,37,9073.87,8806.76,267.11
2291,User2291,PL,Gold,2023-04-25,5335.71,4272.76,15,3777.47,4474.0,-696.53
2292,User2292,IT,Regular,2023-01-21,8302.06,4286.7,6,1755.07,1863.98,-108.91
2293,User2293,DK,Gold,2023-08-06,3398.4,2788.02,13,3065.02,2936.76,128.26
2294,User2294,NL,VIP,2024-01-19,4620.32,3160.32,19,5281.58,3447.5,1834.08
2295,User2295,NL,Regular,2023-09-18,6289.88,5223.61,8,1657.17,2834.24,-1177.07
2296,User2296,PL,VIP,2023-08-04,205.46,134.12,13,2460.01,3840.75,-1380.74
2297,User2297,NO,Regular,2023-11-29,6428.95,3225.85,33,9354.91,11214.61,-1859.7
2298,User2298,FR,Silver,2024-01-01,3946.94,1854.56,11,2513.08,2972.07,-458.99
2299,User2299,NO,Regular,2023-08-07,6022.63,5437.65,18,4623.14,4502.4,120.74
2300,User2300,IT,Gold,2022-12-13,9747.1,4305.27,31,6595.2,12177.58,-5582.38
2301,User2301,FR,VIP,2022-11-02,9708.67,4040.41,29,6558.28,1866.52,4691.76
2302,User2302,DE,Silver,2023-06-22,1494.61,489.79,6,1348.8,2609.45,-1260.65
2303,User2303,SE,Silver,2023-06-03,5063.16,4065.44,47,11817.92,16820.15,-5002.23
2304,User2304,PL,VIP,2023-05-23,6316.88,5491.78,38,8270.39,11829.37,-3558.98
2305,User2305,NL,Regular,2023-10-03,4050.48,1766.01,42,12060.62,16210.72,-4150.1
2306,User2306,DK,Gold,2023-10-19,3239.27,2686.46,1,26.58,110.31,-83.73
2307,User2307,DK,VIP,2022-11-28,3276.1,1939.72,15,4229.03,3954.98,274.05
2308,User2308,DE,VIP,2023-02-19,4026.2,1885.37,46,10731.74,12664.94,-1933.2
2309,User2309,PL,Regular,2022-09-24,8405.77,5730.03,49,11495.44,13366.34,-1870.9
2310,User2310,UK,Silver,2023-02-27,5535.77,4920.67,12,2632.72,4418.55,-1785.83
2311,User2311,DE,Gold,2023-11-13,6639.42,2922.58,37,9240.89,7916.68,1324.21
2312,User2312,DE,Silver,2023-02-11,7100.19,2368.23,34,7787.68,11124.52,-3336.84
2313,User2313,DE,VIP,2022-08-20,5845.14,4178.11,36,8874.31,7934.03,940.28
2314,User2314,NL,Gold,2022-09-24,9521.33,7905.71,32,8543.0,13778.27,-5235.27
2315,User2315,NO,VIP,2023-09-12,9669.88,3210.19,14,3809.6,5644.58,-1834.98
2316,User2316,NL,Silver,2023-12-12,4517.27,2588.41,48,10599.37,13929.09,-3329.72
2317,User2317,DK,Gold,2023-09-28,5838.05,2487.22,39,9553.15,13511.74,-3958.59
2318,User2318,NL,VIP,2023-02-20,5884.69,2055.17,14,3224.98,3745.08,-520.1
2319,User2319,DE,VIP,2023-11-10,9312.68,3532.68,17,3717.36,3171.12,546.24
2320,User2320,UK,VIP,2022-09-07,623.44,407.86,41,10895.32,17597.45,-6702.13
2321,User2321,ES,Regular,2023-08-20,3367.19,2161.12,26,6511.84,11046.41,-4534.57
2322,User2322,ES,Regular,2024-02-07,1181.04,782.4,46,11647.56,15744.81,-4097.25
2323,User2323,NO,Silver,2023-12-26,9274.47,5556.95,30,7166.64,3314.75,3851.89
2324,User2324,DE,Silver,2023-10-09,8630.36,4307.07,29,7707.58,12928.01,-5220.43
2325,User2325,SE,Regular,2023-07-22,8579.1,4488.17,49,14813.74,14279.09,534.65
2326,User2326,ES,Gold,2023-08-08,8867.15,6412.12,30,6063.73,5719.81,343.92
2327,User2327,DE,VIP,2024-01-13,5934.11,3787.56,4,977.57,944.71,32.86
2328,User2328,DK,Silver,2023-05-18,6082.47,3145.74,22,5323.19,8388.98,-3065.79
2329,User2329,NO,Silver,2023-07-11,8297.34,7587.84,33,6714.86,11558.84,-4843.98
2330,User2330,IT,Silver,2022-09-10,8516.29,2568.87,27,6342.46,7451.42,-1108.96
2331,User2331,ES,Regular,2023-06-25,7309.29,3156.84,46,12566.21,15504.96,-2938.75
2332,User2332,NO,Gold,2023-09-13,2084.75,1237.29,5,1667.82,2355.11,-687.29
2333,User2333,NO,Gold,2023-07-03,6657.11,3892.11,37,7975.47,9781.44,-1805.97
2334,User2334,UK,Gold,2023-08-03,4869.42,2693.49,13,3524.69,3629.85,-105.16
2335,User2335,ES,Gold,2023-08-07,2558.94,2187.53,23,5760.84,6551.69,-790.85
2336,User2336,SE,Silver,2022-09-03,4396.77,2147.17,20,5586.25,8029.19,-2442.94
2337,User2337,SE,Regular,2023-11-23,739.25,492.56,15,4276.81,6405.05,-2128.24
2338,User2338,PL,VIP,2022-08-29,2256.18,1109.96,44,11557.1,15430.63,-3873.53
2339,User2339,PL,VIP,2024-01-19,8455.85,6552.54,7,1920.49,1220.82,699.67
2340,User2340,NO,VIP,2023-11-29,2131.09,1413.59,19,4825.63,5852.89,-1027.26
2341,User2341,NL,Silver,2023-07-19,5006.9,1591.28,34,7913.18,14188.74,-6275.56
2342,User2342,IT,VIP,2023-06-01,5864.13,4658.77,28,6766.15,4514.48,2251.67
2343,User2343,DE,Silver,2023-05-25,3571.91,3189.68,27,8799.51,11748.57,-2949.06
2344,User2344,IT,Gold,2023-05-11,6369.21,4951.6,39,9597.01,14581.03,-4984.02
2345,User2345,FR,Gold,2023-10-30,6109.49,3224.44,40,10498.03,15910.33,-5412.3
2346,User2346,IT,Regular,2022-08-27,5298.1,3355.54,46,11994.77,11297.19,697.58
2347,User2347,FR,Silver,2023-08-08,6677.08,5204.79,21,7418.89,13871.03,-6452.14
2348,User2348,DE,Silver,2023-06-01,8313.72,5740.16,3,186.85,868.2,-681.35
2349,User2349,SE,Gold,2023-08-18,8792.55,5472.4,20,3993.12,4665.14,-672.02
2350,User2350,FR,Gold,2023-10-30,5826.59,3971.93,6,1600.75,1265.65,335.1
2351,User2351,UK,Gold,2022-12-25,6181.92,2830.09,11,3538.93,2213.04,1325.89
2352,User2352,DE,VIP,2024-01-05,3855.67,2020.48,19,4953.37,4129.25,824.12
2353,User2353,SE,Silver,2023-03-25,1918.84,1056.14,48,12018.97,16940.98,-4922.01
2354,User2354,IT,Gold,2023-06-06,5383.08,4492.97,1,415.18,0.0,415.18
2355,User2355,DK,Silver,2023-10-31,6274.95,3131.41,19,4565.01,4435.32,129.69
2356,User2356,NL,Gold,2024-01-23,6986.76,4810.95,12,3625.44,4723.36,-1097.92
2357,User2357,NO,VIP,2023-07-17,4321.71,1906.48,28,6981.7,7181.63,-199.93
2358,User2358,SE,Silver,2022-12-22,6763.53,4779.69,43,11745.97,18473.89,-6727.92
2359,User2359,SE,Silver,2023-09-12,9407.02,6161.83,16,5448.63,7310.3,-1861.67
2360,User2360,NO,Gold,2022-09-26,9978.64,5611.69,48,13349.91,16335.25,-2985.34
2361,User2361,IT,Regular,2023-06-01,8449.53,4699.01,16,3524.97,4645.83,-1120.86
2362,User2362,NL,Gold,2023-09-12,3575.5,1315.41,14,4389.8,7480.52,-3090.72
2363,User2363,NO,VIP,2023-06-17,7475.47,5051.83,1,144.28,225.08,-80.8
2364,User2364,IT,Silver,2022-09-05,9391.57,8498.27,3,999.22,0.0,999.22
2365,User2365,PL,Gold,2022-09-20,7427.64,6113.72,32,9346.66,7419.82,1926.84
2366,User2366,ES,Regular,2023-11-11,9702.88,7370.32,48,11590.57,17402.52,-5811.95
2367,User2367,SE,VIP,2023-02-04,4123.89,1512.24,17,4372.55,5205.14,-832.59
2368,User2368,DK,Regular,2023-05-15,7067.42,5133.57,6,1397.56,792.61,604.95
2369,User2369,NL,Silver,2023-07-31,4851.65,3811.11,23,5824.68,11063.48,-5238.8
2370,User2370,NO,Gold,2024-01-19,54.84,23.21,48,12477.51,11414.52,1062.99
2371,User2371,NO,Gold,2023-02-16,1080.17,486.33,45,10814.58,11794.69,-980.11
2372,User2372,FR,Regular,2023-08-25,1766.57,580.3,4,1020.16,2045.24,-1025.08
2373,User2373,SE,VIP,2022-12-10,1734.75,1026.63,27,6102.54,6892.88,-790.34
2374,User2374,SE,Silver,2023-09-23,7059.03,5165.65,11,3468.19,3246.51,221.68
2375,User2375,SE,VIP,2023-04-20,429.13,239.11,38,8362.07,11443.57,-3081.5
2376,User2376,IT,Gold,2023-06-02,1545.42,799.91,39,8584.74,10407.32,-1822.58
2377,User2377,PL,Regular,2023-07-16,1602.03,1034.16,46,12062.6,12510.27,-447.67
2378,User2378,NL,Silver,2024-02-06,8792.6,8104.92,43,11744.48,17113.33,-5368.85
2379,User2379,ES,Regular,2022-12-26,8687.9,7998.51,50,13667.6,13118.54,549.06
2380,User2380,UK,VIP,2022-12-11,1044.91,449.22,46,11692.96,13384.55,-1691.59
2381,User2381,NL,Silver,2023-01-09,962.27,728.73,41,10589.75,11238.12,-648.37
2382,User2382,PL,Regular,2023-06-13,8661.67,6303.37,19,3703.18,4207.34,-504.16
2383,User2383,NO,Silver,2022-08-22,2215.84,1282.85,38,11171.04,16993.77,-5822.73
2384,User2384,ES,Gold,2023-11-02,9052.47,4805.84,21,5081.25,11207.16,-6125.91
2385,User2385,SE,Silver,2023-11-22,5177.93,4338.14,37,8756.64,11719.16,-2962.52
2386,User2386,FR,Regular,2022-12-27,8687.49,6949.31,6,1849.84,3603.92,-1754.08
2387,User2387,IT,Silver,2023-10-30,5427.05,4443.13,8,2267.39,6034.87,-3767.48
2388,User2388,DK,Silver,2022-10-08,3202.17,2231.51,38,9868.37,6071.0,3797.37
2389,User2389,NL,Regular,2023-07-27,6937.51,6173.75,10,2679.64,4163.14,-1483.5
2390,User2390,IT,VIP,2023-05-25,6553.62,6200.42,25,6426.14,9711.3,-3285.16
2391,User2391,ES,Regular,2024-01-20,7943.94,6831.12,23,5883.04,7633.31,-1750.27
2392,User2392,NL,VIP,2023-10-29,4477.64,1848.22,43,10506.44,7899.1,2607.34
2393,User2393,IT,VIP,2024-01-02,9292.49,7710.66,34,8965.59,8772.04,193.55
2394,User2394,SE,Gold,2023-10-01,3525.69,2770.67,45,11241.9,18906.25,-7664.35
2395,User2395,PL,VIP,2022-11-30,974.65,882.12,39,9818.77,13447.02,-3628.25
2396,User2396,PL,VIP,2023-10-18,9123.82,6380.64,31,8207.02,9559.15,-1352.13
2397,User2397,NO,Silver,2023-07-22,4430.02,3400.14,45,12747.04,14494.31,-1747.27
2398,User2398,SE,Regular,2023-08-21,5692.92,4598.54,30,8050.31,6150.91,1899.4
2399,User2399,NL,Gold,2022-08-30,8807.91,6014.32,13,2833.68,3115.74,-282.06
2400,User2400,DK,Gold,2023-05-03,1764.46,784.43,40,9966.09,10733.02,-766.93
2401,User2401,PL,VIP,2023-01-27,7325.71,3947.82,43,9894.78,9170.57,724.21
2402,User2402,DK,Regular,2023-04-30,3496.85,2800.48,15,3682.34,4695.11,-1012.77
2403,User2403,DE,Regular,2022-08-28,7261.48,2262.82,21,4247.93,5159.09,-911.16
2404,User2404,FR,VIP,2022-12-20,9798.04,4671.66,13,3165.33,3321.09,-155.76
2405,User2405,FR,Regular,2023-06-03,869.45,673.73,1,163.59,0.0,163.59
2406,User2406,PL,Regular,2023-08-20,7550.63,2635.34,32,7967.96,9179.99,-1212.03
2407,User2407,NO,VIP,2023-05-09,5020.0,3913.54,40,10336.27,11785.13,-1448.86
2408,User2408,DE,Gold,2024-02-01,8299.33,3271.76,16,4241.55,1918.57,2322.98
2409,User2409,NL,Regular,2023-11-24,7596.98,4564.09,9,1765.39,1175.86,589.53
2410,User2410,NO,Silver,2022-08-14,4293.84,1491.9,1,456.54,0.0,456.54
2411,User2411,UK,Silver,2023-04-11,8152.17,6281.78,36,9820.27,19857.45,-10037.18
2412,User2412,IT,Silver,2024-01-12,8001.14,6975.67,14,2557.03,655.39,1901.64
2413,User2413,DK,VIP,2024-01-30,3219.55,2558.81,25,7124.02,7401.36,-277.34
2414,User2414,NO,Gold,2023-10-04,6048.27,2057.15,30,6861.06,6308.78,552.28
2415,User2415,SE,Regular,2022-11-09,3215.71,2717.89,26,6050.68,9078.82,-3028.14
2416,User2416,UK,VIP,2023-05-30,1967.96,898.46,15,3422.57,3851.47,-428.9
2417,User2417,DK,Regular,2022-08-28,913.74,282.41,21,5749.24,4521.24,1228.0
2418,User2418,SE,Silver,2023-02-04,9600.25,4091.51,46,11997.45,19492.94,-7495.49
2419,User2419,NO,VIP,2023-10-27,4025.27,1412.71,34,9257.76,9763.87,-506.11
2420,User2420,DE,Silver,2023-06-09,2167.21,1472.73,6,1767.88,1507.41,260.47
2421,User2421,PL,VIP,2022-10-06,9071.22,6357.28,4,1235.24,166.58,1068.66
2422,User2422,FR,VIP,2022-12-28,8793.28,5728.45,21,5163.07,6497.93,-1334.86
2423,User2423,NO,Regular,2022-08-21,8707.32,6307.0,18,3855.85,4317.15,-461.3
2424,User2424,SE,Gold,2023-02-24,9718.17,5337.53,11,2020.91,1345.14,675.77
2425,User2425,NL,Regular,2023-09-08,1957.72,1546.19,43,12442.78,14801.2,-2358.42
2426,User2426,DK,Silver,2023-01-20,7372.39,5917.86,30,6452.68,10074.67,-3621.99
2427,User2427,FR,Silver,2023-06-28,1567.91,556.52,14,3887.1,5423.09,-1535.99
2428,User2428,SE,Silver,2023-09-13,302.06,143.31,25,6975.6,10502.57,-3526.97
2429,User2429,NO,VIP,2023-10-23,5345.41,5036.29,22,5365.59,6765.91,-1400.32
2430,User2430,DK,Silver,2023-08-19,6902.04,3636.05,9,2412.07,3643.19,-1231.12
2431,User2431,NO,Silver,2022-08-14,9559.32,5796.26,39,10983.45,12416.36,-1432.91
2432,User2432,PL,Regular,2022-09-28,4658.5,1742.36,34,8486.84,12880.99,-4394.15
2433,User2433,ES,Gold,2023-07-24,81.62,72.36,36,9053.68,11204.75,-2151.07
2434,User2434,NO,VIP,2023-01-13,8160.39,7649.34,9,2389.8,2962.45,-572.65
2435,User2435,DE,Silver,2022-12-17,8286.17,7614.27,14,3700.2,6577.39,-2877.19
2436,User2436,DE,VIP,2023-11-03,6031.17,3166.66,10,2990.01,4273.97,-1283.96
2437,User2437,SE,VIP,2024-01-10,8327.57,5725.71,8,2032.49,5106.97,-3074.48
2438,User2438,SE,Gold,2023-10-05,3143.66,2923.97,46,11431.88,17010.99,-5579.11
2439,User2439,FR,Regular,2023-10-08,1523.25,1205.32,34,8241.16,7782.58,458.58
2440,User2440,PL,Silver,2023-12-28,5256.96,3103.73,15,2510.07,3698.27,-1188.2
2441,User2441,ES,Silver,2022-11-18,4312.16,2173.31,14,4838.21,5110.87,-272.66
2442,User2442,ES,VIP,2022-09-27,8776.17,5995.56,2,399.24,882.21,-482.97
2443,User2443,FR,Silver,2023-12-19,3235.35,2685.37,40,8970.94,12798.92,-3827.98
2444,User2444,NL,Gold,2023-04-21,9518.3,8409.64,43,9743.56,8926.41,817.15
2445,User2445,PL,VIP,2024-02-07,8320.9,5986.18,15,3857.6,4541.88,-684.28
2446,User2446,UK,Silver,2023-05-08,3851.43,1755.53,45,12596.41,19441.37,-6844.96
2447,User2447,DK,Gold,2023-01-12,3747.49,3509.99,43,10821.51,9861.97,959.54
2448,User2448,IT,Silver,2023-07-06,8886.08,6083.33,40,8895.53,13914.75,-5019.22
2449,User2449,PL,VIP,2022-11-24,4764.11,2880.78,8,2134.26,3851.86,-1717.6
2450,User2450,PL,Gold,2022-10-16,5169.5,2691.41,25,5031.39,6803.59,-1772.2
2451,User2451,SE,VIP,2023-08-28,5863.32,2741.68,3,1182.27,4727.53,-3545.26
2452,User2452,NO,Gold,2023-11-16,9034.32,4416.26,18,3477.39,3004.1,473.29
2453,User2453,IT,Regular,2024-01-05,6162.13,3302.85,4,1102.57,115.01,987.56
2454,User2454,DK,Silver,2023-04-07,8822.25,3488.21,26,5625.87,6052.79,-426.92
2455,User2455,UK,Silver,2023-09-17,5552.16,3693.49,48,13264.94,11048.0,2216.94
2456,User2456,FR,Silver,2023-10-01,3096.93,1385.11,33,9867.53,13293.91,-3426.38
2457,User2457,NL,Regular,2023-11-24,2070.17,1903.82,11,1899.85,1019.25,880.6
2458,User2458,IT,Regular,2023-09-10,3974.63,3270.74,24,6285.71,6926.16,-640.45
2459,User2459,DE,Regular,2022-08-20,5940.76,3401.23,45,9563.51,8608.46,955.05
2460,User2460,UK,VIP,2023-03-12,1184.06,744.13,40,9598.8,14667.52,-5068.72
2461,User2461,NO,Silver,2023-06-25,8062.54,4912.33,19,5677.34,5782.62,-105.28
2462,User2462,IT,Regular,2023-08-28,9603.86,6614.35,30,7848.12,9652.09,-1803.97
2463,User2463,IT,VIP,2023-09-06,5780.56,4310.31,23,6166.42,8745.92,-2579.5
2464,User2464,NL,Silver,2023-08-17,2132.23,1491.24,3,589.43,175.22,414.21
2465,User2465,NO,VIP,2023-12-20,4700.81,1483.65,26,6965.99,6804.58,161.41
2466,User2466,SE,Gold,2022-09-24,1917.54,1393.66,25,7042.05,6387.49,654.56
2467,User2467,UK,Regular,2023-07-26,5184.75,4788.58,44,11355.93,16122.98,-4767.05
2468,User2468,NO,Gold,2023-12-08,2363.25,1995.74,42,11006.99,13124.31,-2117.32
2469,User2469,FR,Regular,2023-09-15,7945.91,3551.06,25,6936.65,9814.8,-2878.15
2470,User2470,PL,Regular,2023-12-09,8848.56,5471.15,42,10766.0,10449.32,316.68
2471,User2471,ES,VIP,2023-03-29,3989.56,1643.17,44,11012.92,14208.94,-3196.02
2472,User2472,UK,Silver,2023-11-18,9808.37,5432.11,19,5163.47,5338.56,-175.09
2473,User2473,UK,Silver,2023-12-17,3002.03,1173.36,41,9710.23,4855.95,4854.28
2474,User2474,NO,VIP,2023-02-06,7995.65,3188.94,47,10068.59,10886.68,-818.09
2475,User2475,DK,Silver,2024-01-18,7494.84,6036.5,3,1225.3,1516.25,-290.95
2476,User2476,SE,VIP,2022-11-30,3056.45,1682.77,22,4904.79,8255.0,-3350.21
2477,User2477,UK,VIP,2023-01-09,4739.14,2112.55,48,11421.7,12370.09,-948.39
2478,User2478,SE,Gold,2023-03-11,4516.21,2933.41,49,12794.57,18042.85,-5248.28
2479,User2479,NL,Gold,2023-06-09,1877.2,855.53,40,8877.31,11802.84,-2925.53
2480,User2480,DE,VIP,2023-04-07,2119.39,777.02,12,3147.48,6046.18,-2898.7
2481,User2481,PL,Gold,2023-09-22,5621.17,4403.03,3,966.16,0.0,966.16
2482,User2482,ES,Silver,2023-01-17,5928.75,2109.94,41,10939.61,14946.52,-4006.91
2483,User2483,UK,Silver,2023-01-10,5057.65,1630.38,46,11728.94,18704.24,-6975.3
2484,User2484,DE,Gold,2022-09-02,6746.81,4373.66,9,1632.06,923.79,708.27
2485,User2485,IT,Regular,2022-12-04,9358.56,3205.93,32,7175.45,7502.09,-326.64
2486,User2486,ES,Gold,2023-07-06,8020.33,4094.58,12,2900.33,5430.04,-2529.71
2487,User2487,ES,Gold,2023-12-05,7639.25,3052.27,2,665.89,2099.87,-1433.98
2488,User2488,NL,VIP,2023-10-22,7313.51,2610.14,31,7655.26,12831.1,-5175.84
2489,User2489,PL,Silver,2023-06-25,1355.73,661.89,21,4222.2,8706.7,-4484.5
2490,User2490,IT,Silver,2024-01-09,7613.2,2623.9,29,6502.26,9975.06,-3472.8
2491,User2491,UK,Gold,2023-02-02,6017.14,3180.88,5,1547.27,455.56,1091.71
2492,User2492,IT,Gold,2022-10-17,7731.49,5297.74,29,7605.95,12727.88,-5121.93
2493,User2493,DE,Silver,2023-06-08,380.73,146.72,22,6210.7,5309.35,901.35
2494,User2494,DE,Silver,2023-11-18,5201.91,1589.95,7,1852.63,1363.97,488.66
2495,User2495,UK,VIP,2023-01-25,714.26,266.43,42,12190.13,11841.07,349.06
2496,User2496,PL,Gold,2023-07-20,8225.61,7590.6,15,3430.46,391.93,3038.53
2497,User2497,NO,VIP,2023-05-03,8237.15,7473.78,9,1775.65,4703.26,-2927.61
2498,User2498,SE,VIP,2023-12-16,4824.32,2404.92,40,10144.59,7582.52,2562.07
2499,User2499,NL,Gold,2023-01-11,6832.39,3839.89,46,12417.76,16624.51,-4206.75
2500,User2500,DE,Regular,2023-02-15,9280.33,3721.52,35,9989.79,10294.51,-304.72
2501,User2501,NO,Gold,2023-08-05,4367.58,1617.27,18,4754.1,5799.31,-1045.21
2502,User2502,PL,Silver,2023-04-26,5484.41,3995.53,22,4975.78,6648.89,-1673.11
2503,User2503,DK,Regular,2023-08-22,6556.68,2467.24,45,13202.47,14263.51,-1061.04
2504,User2504,SE,Regular,2023-11-02,4797.35,2937.04,17,4187.29,3406.32,780.97
2505,User2505,IT,Regular,2023-11-26,5677.35,3001.06,26,8210.09,6693.92,1516.17
2506,User2506,PL,Regular,2023-11-07,5123.87,3868.05,23,5411.77,3784.45,1627.32
2507,User2507,ES,Regular,2023-12-05,5027.16,2132.45,5,956.3,1802.75,-846.45
2508,User2508,NL,Regular,2022-11-01,5134.51,4380.19,50,13201.55,19581.21,-6379.66
2509,User2509,FR,Regular,2023-10-09,3514.75,1968.21,7,1757.13,1164.78,592.35
2510,User2510,DK,Regular,2023-02-16,5839.48,2883.18,31,7404.46,10270.84,-2866.38
2511,User2511,NO,Gold,2022-12-15,5587.38,4562.87,19,4654.96,11046.26,-6391.3
2512,User2512,FR,Regular,2022-09-08,6118.91,3378.75,38,8872.17,10125.52,-1253.35
